CHECKOUT_HEADER_ID_C,MARKET_CODE_C,MARKET_DESC_C,MARKET_GROUP_C,MAJOR_MARKET_CODE_C,CHANNEL_CODE_C,RATE_PLAN_C,SPLIT_RATE_PLAN_C,CONS_GUEST_ID_C,ROOM_NUM_C,ROOM_TYPE_CODE_C,ROOM_TYPE_DESCRIPTION_C,WALK_IN_FLG_C,RESERVATION_CONFIRMATION_NUM_C,RESERVATION_CONFIRMATION_PAGE_C,RESERVATION_STATUS_C,CHECK_IN_DATE_C,CHECK_OUT_DATE_C,LENGTH_OF_STAY_C,NUMBER_OF_ROOMS_C,ADULT_NUM_C,CHILDREN_NUM_C,POV_CODE_C,QUOTED_RATE_C,PMS_ROOM_REV_C,PMS_ROOM_REV_USD_C,PMS_TOTAL_REV_C,PMS_TOTAL_REV_USD_C,PMS_FOOD_BEVERAGE_REV_C,PMS_FOOD_BEVERAGE_REV_USD_C,PMS_OTHER_REV_C,PMS_OTHER_REV_USD_C,WALK_FLAG_C,NO_SHOW_FLAG_C,DUP_INDEX_C,CONFIRMATION_NUM_R,CONFIRMATION_PAGE_R,RESERVATION_DATE_R,ARRIVAL_FLG_R,ARRIVAL_DATE_R,DEPARTURE_DATE_R,DIRECT_NIGHTS_NUM_R,RESERVATION_STATUS_R,ENTRY_TIME_R,ENTRY_HOTEL_CODE_R,LAST_CHANGE_DATE_R,ROOM_TYPE_CODE_R,ROOM_TYPE_DESCRIPTION_R,MAJOR_MARKET_CODE_R,PMS_RATE_CATEGORY_CODE_R,NUM_ROOMS_R,ADULT_NUM_R,CHILDREN_NUM_R,NT_RATE_R,STATE_R,COUNTRY_CODE_R,ETA_R,FLIGHTT_INFO_R,LENGTH_OF_STAY_R,LENGTH_OF_STAY_CATEGORY_R,CALCULATED_NIGHTS_NUM_R,ROOM_NIGHTS_R,STATUS_CALCULATION_R,GROUPS_VS_FIT_R,GUEST_COUNTRY_R,GOLDPASSPORT_FLG_R,MEMBER_STATUS_R,PACE_CATEGORY_R,PACE_R,OFFER_FLG_R,PAST_VS_FUTURE_R,REVENUE_R,REVENUE_USD_R,CHANNEL_CODE_R,e_delivereddate_I,e_delivereddate_adj_I,e_status_I,e_hy_gss_tier_I,e_hy_gss_conf_num_I,e_hy_gss_conf_page_I,e_hy_feedback_type_I,e_hy_gss_rate_plan_code_I,e_country_I,e_hy_gss_check_in_by_I,e_hy_gss_check_out_by_I,e_hy_gss_marketing_emails_ok_yn_I,e_hy_gss_promo_emails_ok_yn_I,e_hy_gss_club_access_yn_I,e_hy_gss_gender_I,e_hy_gss_title_text_I,e_hy_gss_language_I,e_hy_gss_room_floor_I,e_hy_gss_check_in_time_text_I,e_hy_gss_check_out_time_text_I,e_hy_gss_check_in_time_I,e_hy_gss_check_out_time_I,e_checkin_I,e_checkout_I,a_last_seen_page_name_I,a_last_submitted_page_name_I,Survey_ID_H,Response_Date_H,Guest_Checkin_Date_H,Guest_Checkout_Date_H,Length_Stay_H,Guest_State_H,Guest_Country_H,Gender_H,Age_Range_H,POV_H,Language_H,DOE_H,Booking_Location_H,Num_Adults_H,Num_Kids_H,Num_Rooms_H,Conf_Num_Orig_H,Conf_Num_H,Conf_Page_H,Rate_Plan_H,Gross_Rev_H,Net_Rev_H,Room_Rev_H,CC_Type_H,Currency_H,Clublounge_Used_H,Spa_Used_H,GDS_Source_H,Checkin_Length_H,Room_Num_H,Room_Type_H,GP_Tier_H,Status_H,Feedback_Type_H,Mobile_First_H,Mobile_H,Likelihood_Recommend_H,Overall_Sat_H,Guest_Room_H,Tranquility_H,Condition_Hotel_H,Customer_SVC_H,Staff_Cared_H,Internet_Sat_H,Check_In_H,F&B_FREQ_H,F&B_Overall_Experience_H,Internet_Dissat_Lobby_H,Internet_Dissat_Slow_H,Internet_Dissat_Expensive_H,Internet_Dissat_Connectivity_H,Internet_Dissat_Billing_H,Internet_Dissat_Wired_H,Internet_Dissat_Other_H,TV_Internet_General_H,Room_Dissat_Internet_H,eff_date_CC,avail_room_cnt_CC,occ_room_cnt_CC,average_daily_rate_CC,Spirit_PL,Property_ID_PL,Hotel Name-Long_PL,Hotel Name-Short_PL,Award Category_PL,Status_PL,City_PL,State_PL,US Region_PL,Postal Code_PL,Country_PL,Ops Region_PL,Sub-Continent_PL,Property DMA_PL,Property Latitude_PL,Property Longitude_PL,Currency_PL,Dom Int'l_PL,Guest NPS Goal_PL,STR Number_PL,STR Market_PL,Brand_PL,Brand Initial_PL,Club Type_PL,Hotel Inventory_PL,Floors_PL,Total Meeting Space_PL,Union_PL,G#Region_PL,D#Region_PL,Region_PL,Category_PL,Scope of Service_PL,Type_PL,Class_PL,Location_PL,Bucket_PL,Relationship_PL,All Suites_PL,Bell Staff_PL,Boutique_PL,Business Center_PL,Casino_PL,Conference_PL,Convention_PL,Dry-Cleaning_PL,Elevators_PL,Fitness Center_PL,Fitness Trainer_PL,Golf_PL,Indoor Corridors_PL,Laundry_PL,Limo Service_PL,Mini-Bar_PL,Pool-Indoor_PL,Pool-Outdoor_PL,Regency Grand Club_PL,Resort_PL,Restaurant_PL,Self-Parking_PL,Shuttle Service_PL,Ski_PL,Spa_PL,Spa services in fitness center_PL,Spa online booking_PL,Spa F&B offering_PL,Valet Parking_PL,GP_Tier,Sub_Channel_Category,Channel_Category,Booking_Channel,NPS_Type,Stay_Sequence,Stay_Sequence_Brand,Completed_Survey_Sequence,Days_Since_Last_Stay,Days_Until_Next_Stay
107487438,GOLD,GOLD,DISCOUNT,TRANSIENT,RCF-OMARO,RACKG1,RACK,61507335,153,KING,Andaz King,N,54591218,1,CHECKED OUT,1/1/2015,1/1/2015,,,2,,BUSINESS,85,137.45,214.06,165.78,258.18,28.33,44.12,0,0,,,1,54591218,1,12/31/2014 0:00,1,1/1/2015,1/1/2015,,CONFRM,21:38:41,OMARO,12/31/2014 0:00,KING,ANDAZ KING      ,TRANSIENT,GPPB,1,2,,85,CA,UNITED STATES,0,,,0-4,,,Confirmed,FIT,UNITED STATES,GP Yes,Platinum,0-3 Days,1,N,Past,85,132.03,RCF-OMARO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,267,180,224.4,LONGE,3474,"Andaz Liverpool Street, London",AZ Liverpool Street,8,Open,London,,,,United Kingdom,Europe,Northern Europe,,51.517264,-0.0809,GBP,International,64,131682,Greater London,Andaz,AZ,,267,6,10054,No,UK/Ireland,EAME & SW Asia,Europe,Full Service,FS,Business,Luxury Class,Urban,0,Owned,N,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,,N,N,Y,Platinum,Remote Call Forwarding,Global Contact Center,Global Contact Center,,56,5,,14,
107487621,WHLS,TOUR,WHOLESALE,TRANSIENT,RES-EURRC,WHL5B  ,WHL5B,214410440,323,VW1K,Rhine View King,N,52997266,1,CHECKED OUT,12/30/2014,1/1/2015,2,1,2,,BUSINESS,0,226.16,275.2,443.38,539.7,146.62,178.47,70.58,85.98,,,1,52997266,1,11/27/2014 0:00,1,1/9/2015,1/11/2015,2,CONFRM,9:40:08,EURRC,12/30/2014 0:00,VW1K,RHINE VIEW KING ,TRANSIENT,WHL1,1,2,,0,BW,GERMANY,0,,2,0-4,2,2,Confirmed,FIT,GERMANY,GP No,,31-60 Days,43,N,Future,458,571.64,RES-EURRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAINZ,3347,Hyatt Regency Mainz,HR Mainz,3,Open,Mainz,,,,Germany,EAME,Western Europe,,49.99603,8.28182,EUR,International,74,131182,Rhein-Main,Hyatt Regency,HR,Regency Club,268,7,12958,No,Central Europe,EAME & SW Asia,Europe,Full Service,FS,Business,Upper Upscale Class,Urban,0,Leased,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,,Y,Y,Y,,Toll Free Calls,Global Contact Center,Global Contact Center,,,,,,
107488556,HOTL,HOTE,OTHER,TRANSIENT,DIR-MORRM,MGDS  ,MGDS,215122160,611,RM01,Deluxe King Room,N,54256019,1,CHECKED OUT,12/31/2014,1/1/2015,1,1,1,,LEISURE,79,79,79,79,79,0,0,0,0,,,1,54256019,1,12/23/2014 0:00,1,1/31/2015,2/1/2015,1,CONFRM,14:35:46,MORRM,12/23/2014 0:00,RM01,STUDIO SUITE    ,TRANSIENT,SRRM,1,1,,79,NJ,UNITED STATES,,,1,0-4,1,1,Confirmed,FIT,UNITED STATES,GP No,,31-60 Days,39,N,Future,79,79,DIR-MORRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MORRM,3420,Hyatt Morristown at Headquarters Plaza,HY Morristown,2,Open,Morristown,New Jersey,Northeast,7960,United States,Americas,North America,"NEW YORK, NY",40.799723,-74.480943,USD,Domestic,56,20198,"Newark, NJ",Hyatt,HY,,256,16,27300,No,Northeast,Americas,Americas,Full Service,FS,Business,Upper Upscale Class,Suburban,Americas - Small Business,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,,N,N,Y,,Direct,Hotel,Hotel,,,,,,
107489355,RACK,RACK,RACK,TRANSIENT,DIR-MTLRM,RACKM1,RACK,81427907,848,KING,Guest Room King,N,54574348,2,CHECKED OUT,12/31/2014,1/1/2015,1,1,2,,BUSINESS,159,159,136.72,182.58,157,23.58,20.27,0,0,,,1,54574348,2,12/31/2014 0:00,1,1/31/2015,2/1/2015,1,CONFRM,13:59:14,MTLRM,12/31/2014 0:00,KING,KING BED        ,TRANSIENT,RACK,1,2,,159,QC,CANADA,,,1,0-4,1,1,Confirmed,FIT,CANADA,GP Yes,Gold,31-60 Days,31,N,Future,159,136.73,DIR-MTLRM,1/3/2015 14:52,1/3/2015 18:52,COMPLETED,GOLD,54574348,2,GSS,RACKM1,Canada,CHARLENEM,CYNTHIAREA,,,N,,,,,6:18,6:13,6:18,6:13,12/31/2014,1/1/2015,Page 27: demographics,Page 27: demographics,35842073,1/5/2015 6:54,12/31/2014,1/1/2015,1,QC,Canada,Male,26-35,Leisure,English,12/31/2014,MTLRM,2,,1,5457434802,54574348,2,RACKM1,289.84,157.92,134.92,VA,CAD,No,,T,,848,KING,GOLD,COMPLETED,GSS,No,No,6,6,3,7,7,9,8,5,3,2,9.5,No,No,Yes,No,No,No,No,,No,,,,,MTLRM,3407,Hyatt Regency Montreal,HR Montreal,3,Open,Montreal,Quebec,,,Canada,Americas,North America,,45.501689,-73.567256,CAD,International,39,105399,Montreal,Hyatt Regency,HR,Regency Club,605,12,32636,Yes,Northeast,Americas,Americas,Full Service,FS,Convention,Upper Upscale Class,Urban,Americas - Secondary Convention,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,,,Y,Gold,Direct,Hotel,Hotel,Detractor,5,3,1,29,
107489782,WHLS,TOUR,WHOLESALE,TRANSIENT,27,WCNTF1,WCNT,215316898,3176,QUEN,Grand Room Queen,N,52464246,1,CHECKED OUT,1/1/2015,1/1/2015,,,2,,BUSINESS,5200,5200,81.98,5200,81.98,0,0,0,0,,,1,52464246,1,11/17/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,16:34:32,OMGDS,11/17/2014 0:00,KING,GRAND KING      ,TRANSIENT,LTOM,1,2,,5200,,,0,,1,0-4,1,1,Confirmed,FIT,,GP No,,31-60 Days,45,N,Future,5200,84.35,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,547,412,85.34,MUMGH,3388,Grand Hyatt Mumbai,GH Mumbai,4,Open,Mumbai,,,,India,ASPAC,Central & South Asia,,19.080513,72.846883,INR,International,50,137213,Central India,Grand Hyatt,GH,Grand Club,547,10,21427,Yes,South Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Business,Luxury Class,Urban,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,,Y,Y,Y,,Internet,Electronic Distribution,Internet,,,,,,
107489844,WHLS,TOUR,WHOLESALE,TRANSIENT,RCF-INDRO,WHL4  ,WHL4,214782473,6164,QUEN,Grand Room Queen,N,53530214,1,CHECKED OUT,1/1/2015,1/1/2015,,,3,,BUSINESS,7750,6250,98.53,7749.9,122.18,0,0,1499.9,23.64,,,1,53530214,1,12/9/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,5:12:19,INDRO,12/31/2014 0:00,KING,GRAND KING      ,TRANSIENT,WHL4,1,3,,7750,MH,INDIA,0,,1,0-4,1,1,Confirmed,FIT,UNITED STATES,GP No,,22-30 Days,23,N,Past,7750,125.1,RCF-INDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,547,412,85.34,MUMGH,3388,Grand Hyatt Mumbai,GH Mumbai,4,Open,Mumbai,,,,India,ASPAC,Central & South Asia,,19.080513,72.846883,INR,International,50,137213,Central India,Grand Hyatt,GH,Grand Club,547,10,21427,Yes,South Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Business,Luxury Class,Urban,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,,Y,Y,Y,,Remote Call Forwarding,Global Contact Center,Global Contact Center,,,,,,
107490379,RACK,RACK,RACK,TRANSIENT,H00BC,RACKL1,RACK,215223919,135,KING,Grand King Room,N,54541644,1,CHECKED OUT,12/31/2014,1/1/2015,1,1,2,,BUSINESS,160,160,414.18,162.98,421.89,2.98,7.71,0,0,,,1,54541644,1,12/30/2014 0:00,1,1/31/2015,2/1/2015,1,CONFRM,21:58:30,MUSCA,12/30/2014 0:00,KING,GRAND KING      ,TRANSIENT,RACK,1,2,,160,BE,GERMANY,0,,1,0-4,1,1,Confirmed,FIT,GERMANY,GP No,,31-60 Days,32,N,Future,160,414.19,H00BC,1/3/2015 14:47,1/4/2015 2:47,DELIVERED_NO_REMINDER,,54541644,1,GSS,RACKL1,Oman,AMEHTA,MVIEIRA,,,N,,,,,,,,,12/31/2014,1/1/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MUSCA,3224,Grand Hyatt Muscat,GH Muscat,4,Open,Muscat,,,,Oman,EAME,Middle East,,23.625991,58.482499,OMR,International,48,126302,Oman,Grand Hyatt,GH,Grand Club,280,3,11658,No,Other SW Asia,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Luxury Class,Suburban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,,,Y,,Internet,Electronic Distribution,Internet,,,,,,
107490380,RACK,RACK,RACK,TRANSIENT,H00BC,RACKL1,RACK,215267489,341,EXST,Grand Suite King,N,54541683,1,CHECKED OUT,12/31/2014,1/1/2015,1,1,2,,BUSINESS,210,210,543.61,212.72,550.65,2.72,7.04,0,0,,,1,54541683,1,12/30/2014 0:00,1,1/31/2015,2/1/2015,1,CONFRM,21:59:43,MUSCA,12/30/2014 0:00,EXST,GRAND SUITE KING,TRANSIENT,RACK,1,2,,210,BE,GERMANY,0,,1,0-4,1,1,Confirmed,FIT,GERMANY,GP No,,31-60 Days,32,N,Future,210,543.62,H00BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MUSCA,3224,Grand Hyatt Muscat,GH Muscat,4,Open,Muscat,,,,Oman,EAME,Middle East,,23.625991,58.482499,OMR,International,48,126302,Oman,Grand Hyatt,GH,Grand Club,280,3,11658,No,Other SW Asia,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Luxury Class,Suburban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,,,Y,,Internet,Electronic Distribution,Internet,,,,,,
107492531,WHLS,TOUR,WHOLESALE,TRANSIENT,27,WNETR1,WNET,,908,VW1K,Waterfront View King,N,53792278,1,CHECKED OUT,1/2/2015,1/2/2015,,,2,,BUSINESS,114.68,114.68,114.68,114.68,114.68,0,0,0,0,,Y,1,53792278,1,12/14/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,15:14:49,OMGDS,12/14/2014 0:00,DDBL,2 DOUBLE BEDS   ,TRANSIENT,WNET,1,2,,114.68,,,0,,1,0-4,1,1,Confirmed,FIT,,GP No,,15-21 Days,18,N,Future,114.68,114.68,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,348,180,123.29,PENRP,3281,Hyatt Regency Philadelphia at Penn's Landing,HR Penns Landing,3,Open,Philadelphia,Pennsylvania,Northeast,,United States,Americas,North America,"PHILADELPHIA, PA",39.945334,-75.141444,USD,Domestic,50,40528,"Philadelphia, PA-NJ",Hyatt Regency,HR,,346,22,17077,Yes,Northeast,Americas,Americas,Full Service,FS,Business,Upper Upscale Class,Urban,Americas - Large Business,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,,,Y,,Internet,Electronic Distribution,Internet,,,,,,
107494573,DISC,DISC,DISCOUNT,TRANSIENT,DIR-SAOGH,DRTES1,DRTE,215271450,1614,GRNK,Grand King,N,54552009,1,CHECKED OUT,1/1/2015,1/1/2015,,,2,1,LEISURE,304,304,114.22,357,134.14,53,19.91,0,0,,,1,54552009,1,12/31/2014 0:00,1,1/1/2015,1/1/2015,,CONFRM,7:10:30,SAOGH,12/31/2014 0:00,GRNK,GRAND KING      ,TRANSIENT,DRTE,1,2,1,304,,BRAZIL,12:00 PM,,,0-4,,,Confirmed,FIT,BRAZIL,GP No,,0-3 Days,1,N,Past,304,113.13,DIR-SAOGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,470,154,187.37,SAOGH,3365,Grand Hyatt Sao Paulo,GH Sao Paulo,3,Open,Sao Paulo,,,,Brazil,Americas,South America,,-23.522151,-46.798668,BRL,International,72,134574,Sao Paulo,Grand Hyatt,GH,Grand Club,470,10,22408,Yes,Latin America & Caribbean,Americas,Americas,Full Service,FS,Business,Luxury Class,Urban,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,,Y,Y,Y,,Direct,Hotel,Hotel,,,,,,
107494775,DISC,DISC,DISCOUNT,TRANSIENT,DIR-SAOGH,DRTES1,DRTE,215296619,926,GRNQ,Grand Queen,N,54596442,1,CHECKED OUT,1/1/2015,1/1/2015,,,2,,LEISURE,304,304,114.22,428,160.82,124,46.59,0,0,,,1,54596442,1,1/1/2015 0:00,1,1/1/2015,1/1/2015,,CONFRM,7:09:40,SAOGH,1/1/2015 0:00,GRNK,GRAND KING      ,TRANSIENT,DRTE,1,2,,304,,BRAZIL,12:00 PM,,,0-4,,,Confirmed,FIT,BRAZIL,GP No,,0-3 Days,0,N,Past,304,114.23,DIR-SAOGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,470,154,187.37,SAOGH,3365,Grand Hyatt Sao Paulo,GH Sao Paulo,3,Open,Sao Paulo,,,,Brazil,Americas,South America,,-23.522151,-46.798668,BRL,International,72,134574,Sao Paulo,Grand Hyatt,GH,Grand Club,470,10,22408,Yes,Latin America & Caribbean,Americas,Americas,Full Service,FS,Business,Luxury Class,Urban,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,,Y,Y,Y,,Direct,Hotel,Hotel,,,,,,
107495470,RACK,RACK,RACK,TRANSIENT,DIR-SELRS,RACKM1,RACK,214820834,2016,EXST,Grand Executive Suite,N,53638739,2,CHECKED OUT,1/1/2015,1/1/2015,,,2,1,BUSINESS,520000,0,0,334159,305.58,68364,62.51,265795,243.07,,,1,53638739,2,12/16/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,3:56:22,SELRS,12/16/2014 0:00,EXST,GRAND EXEC STE  ,TRANSIENT,RACK,1,2,,520000,,SOUTH KOREA,0,,1,0-4,1,1,Confirmed,FIT,SOUTH KOREA,GP No,,15-21 Days,16,N,Future,520000,471.43,DIR-SELRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,601,302,199.32,SELRS,3319,Grand Hyatt Seoul,GH Seoul,4,Open,Seoul,,,,South Korea,ASPAC,Northeastern Asia,,37.539022,126.995863,KRW,International,43,111242,South Korea,Grand Hyatt,GH,Grand Club,601,20,30261.799,Yes,North Asia,Asia Pacific,Asia Pacific,Full Service,FS,Business,Luxury Class,Suburban,0,Owned,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,,Y,Y,Y,,Direct,Hotel,Hotel,,,,,,
107495861,PKGS,NON ,RACK,TRANSIENT,H00BC,RSEAH1  ,RSEAH1,215295778,2412,KING,Sea View King,N,54594377,1,CHECKED OUT,1/2/2015,1/2/2015,,,1,,LEISURE,211.35,1473.72,203.25,1511.16,208.41,37.43,5.16,0,0,,Y,1,54594377,1,1/1/2015 0:00,1,1/1/2015,1/2/2015,1,CONFRM,2:21:00,SHARM,1/1/2015 0:00,KING,SEA VIEW KING   ,TRANSIENT,PKG1,1,2,,211.35,IL,UNITED STATES,0:00,,1,0-4,1,1,Confirmed,FIT,UNITED STATES,GP No,,0-3 Days,0,N,Past,211.35,211.35,H00BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,432,371,205.36,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Internet,Electronic Distribution,Internet,,,,,,
107496411,RACK,RACK,RACK,TRANSIENT,DIR-TORPH,RACKN1,RACK,215296357,328,LUXK,Park Deluxe King,N,54595697,1,CHECKED OUT,1/1/2015,1/1/2015,,,1,,BUSINESS,219,219,188.77,225,193.94,6,5.17,0,0,,,1,54595697,1,1/1/2015 0:00,1,1/1/2015,1/2/2015,1,CONFRM,5:22:50,TORPH,1/1/2015 0:00,DLXK,PARK KING       ,TRANSIENT,RACK,1,1,,219,ON,CANADA,15:00,,1,0-4,1,1,Confirmed,FIT,CANADA,GP No,,0-3 Days,0,N,Past,219,188.78,DIR-TORPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,346,67,192.05,TORPH,3336,Park Hyatt Toronto,PH Toronto,4,Open,Toronto,Ontario,,,Canada,Americas,North America,,43.66912,-79.394702,CAD,International,67,100249,Toronto,Park Hyatt,PH,,346,18,14850,Yes,Parks - NA,Americas,Americas,Full Service,FS,Business,Luxury Class,Urban,Americas - Parks ,Owned,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,,Y,Y,Y,,Direct,Hotel,Hotel,,,,,,
107496999,RACK,RACK,RACK,TRANSIENT,DIR-TRIRT,LOCLGP  ,LOCLGP,92986648,1526,KING,King Room,N,53862093,1,CHECKED OUT,1/2/2015,1/3/2015,1,1,2,,LEISURE,199,1044.55,160.13,1258.46,192.91,128.36,19.67,85.55,13.1,,Y,1,53862093,1,12/15/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,22:22:44,TRIRT,12/15/2014 0:00,KING,KING BED        ,TRANSIENT,RACK,1,2,,199,,TRINIDAD AND TOBAGO,0,0,1,0-4,1,1,Confirmed,FIT,TRINIDAD AND TOBAGO,GP No,,15-21 Days,17,N,Future,199,199,DIR-TRIRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,428,222,141.14,TRIRT,3679,Hyatt Regency Trinidad,HR Trinidad,4,Open,Port of Spain,,,,Trinidad & Tobago,Americas,Caribbean,,10.65483,-61.517925,TTD,International,72,153566,Trinidad & Tobago,Hyatt Regency,HR,,428,23,36218,No,Latin America & Caribbean,Americas,Americas,Full Service,FS,Business,Upper Upscale Class,Suburban,Americas - Large Business,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,,N,Y,Y,,Direct,Hotel,Hotel,,,,,,
107497190,DISC,DISC,DISCOUNT,TRANSIENT,DIR-TRIRT,DRTE  ,DRTE,215260326,1418,DDBL,Double Room,N,54516950,1,CHECKED OUT,1/1/2015,1/1/2015,,,2,,LEISURE,99.5,0,0,532.13,81.91,0,0,532.13,81.91,,,1,54516950,1,12/30/2014 0:00,1,1/1/2015,1/1/2015,,CONFRM,13:47:03,TRIRT,12/30/2014 0:00,DDBL,2 DOUBLE BEDS   ,TRANSIENT,DRTE,1,2,,99.5,,TRINIDAD AND TOBAGO,0,,,0-4,,,Confirmed,FIT,TRINIDAD AND TOBAGO,GP No,,0-3 Days,2,N,Future,99.5,99.5,DIR-TRIRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,428,222,141.14,TRIRT,3679,Hyatt Regency Trinidad,HR Trinidad,4,Open,Port of Spain,,,,Trinidad & Tobago,Americas,Caribbean,,10.65483,-61.517925,TTD,International,72,153566,Trinidad & Tobago,Hyatt Regency,HR,,428,23,36218,No,Latin America & Caribbean,Americas,Americas,Full Service,FS,Business,Upper Upscale Class,Suburban,Americas - Large Business,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,,N,Y,Y,,Direct,Hotel,Hotel,,,,,,
